timestamp,session_id,agent_id,agent_type,task_id,description,input_tokens,output_tokens,cache_read,cache_create,billable_tokens,total_tokens,api_calls,duration_secs,started_at,ended_at
2026-01-25T05:26:32Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a315194,,,,5852,259,3478145,121983,122242,3606239,71,263,2026-01-25T05:22:09.327Z,2026-01-25T05:26:32.718Z
2026-01-25T06:28:11Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a264d3e,,,,199,104,1130219,117200,117304,1247722,31,168,2026-01-25T06:25:23.014Z,2026-01-25T06:28:11.242Z
2026-01-25T08:18:05Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a834190,,,,23869,742,9943201,264987,265729,10232799,110,417,2026-01-25T08:11:08.672Z,2026-01-25T08:18:05.085Z
2026-01-25T08:23:51Z,ddb4b401-094b-4dc7-97df-8342611fb10a,a31dccb,,,,15746,145,1251682,131854,131999,1399427,31,338,2026-01-25T08:18:13.296Z,2026-01-25T08:23:51.263Z
2026-01-25T08:32:48Z,,,main,SPRINT-052,"Merged PRs 582-589, added backlog items",50000,15000,0,0,65000,65000,0,3600,,
2026-01-29T08:11:18Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a7ab355,,,,6967,59,174473,92530,92589,274029,11,34,2026-01-29T08:10:44.183Z,2026-01-29T08:11:18.573Z
2026-01-29T08:13:32Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a87bd5a,,,,21,42,341792,46589,46631,388444,15,123,2026-01-29T08:11:29.954Z,2026-01-29T08:13:32.116Z
2026-01-29T08:14:26Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,afb0404,,,,109,96,371327,52598,52694,424130,13,45,2026-01-29T08:13:41.714Z,2026-01-29T08:14:26.210Z
2026-01-29T08:15:42Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a0d0d27,,,,30151,109,444177,66489,66598,540926,17,65,2026-01-29T08:14:37.017Z,2026-01-29T08:15:42.009Z
2026-01-29T08:16:47Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,ae9b4dd,,,,24703,46,437242,94769,94815,556760,17,56,2026-01-29T08:15:51.825Z,2026-01-29T08:16:47.259Z
2026-01-29T08:21:27Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a0d0d27,,,,30198,425,2278816,123148,123573,2432587,60,409,2026-01-29T08:14:37.017Z,2026-01-29T08:21:26.931Z
2026-01-29T08:26:40Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,ac2cbdd,,,,26,54,457828,57606,57660,515514,18,305,2026-01-29T08:21:35.321Z,2026-01-29T08:26:40.622Z
2026-01-29T08:27:38Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,ab3f8ed,,,,11400,80,478965,76573,76653,567018,16,47,2026-01-29T08:26:51.037Z,2026-01-29T08:27:38.197Z
2026-01-29T08:29:11Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a74579a,,,,23698,76,554847,74217,74293,652838,20,83,2026-01-29T08:27:48.163Z,2026-01-29T08:29:11.097Z
2026-01-29T08:31:37Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a377205,,,,18830,177,1111601,95714,95891,1226322,35,137,2026-01-29T08:29:20.193Z,2026-01-29T08:31:37.328Z
2026-01-29T08:36:54Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a74579a,,,,23749,242,3277427,172938,173180,3474356,67,546,2026-01-29T08:27:48.163Z,2026-01-29T08:36:54.065Z
2026-01-29T08:42:36Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a47afb1,,,,285,90,777172,85196,85286,862743,27,334,2026-01-29T08:37:02.571Z,2026-01-29T08:42:36.548Z
2026-01-29T08:43:37Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a39c61c,,,,378,54,578743,92433,92487,671608,19,49,2026-01-29T08:42:48.929Z,2026-01-29T08:43:37.799Z
2026-01-29T08:45:09Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a790654,,,,23589,119,751495,66152,66271,841355,27,82,2026-01-29T08:43:47.849Z,2026-01-29T08:45:09.872Z
2026-01-29T08:46:59Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a5e11c3,,,,19295,181,1293218,91600,91781,1404294,42,101,2026-01-29T08:45:18.006Z,2026-01-29T08:46:59.332Z
2026-01-29T08:50:27Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a790654,,,,23631,277,2416905,168285,168562,2609098,63,400,2026-01-29T08:43:47.849Z,2026-01-29T08:50:27.542Z
2026-01-29T08:56:44Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,acadeee,,,,35,101,802304,86172,86273,888612,27,368,2026-01-29T08:50:36.692Z,2026-01-29T08:56:44.701Z
2026-01-29T08:57:40Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,ab53a2d,,,,274,34,362318,91954,91988,454580,14,44,2026-01-29T08:56:56.647Z,2026-01-29T08:57:40.325Z
2026-01-29T08:59:25Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a374248,,,,32195,86,831746,99795,99881,963822,27,94,2026-01-29T08:57:51.920Z,2026-01-29T08:59:25.422Z
2026-01-29T09:01:31Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,af507e4,,,,75772,126,1514943,166214,166340,1757055,42,116,2026-01-29T08:59:35.794Z,2026-01-29T09:01:31.243Z
2026-01-29T09:08:57Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a374248,,,,39091,313,5389654,312756,313069,5741814,83,666,2026-01-29T08:57:51.920Z,2026-01-29T09:08:57.322Z
2026-01-29T09:16:40Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a1e4c4a,,,,177,122,1426058,165723,165845,1592080,34,453,2026-01-29T09:09:06.972Z,2026-01-29T09:16:39.933Z
2026-01-29T09:17:53Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a1e23f8,,,,526,58,796026,174259,174317,970869,24,63,2026-01-29T09:16:50.682Z,2026-01-29T09:17:53.579Z
2026-01-29T09:20:01Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a88e8c6,,,,2522,148,996671,144481,144629,1143822,30,115,2026-01-29T09:18:06.641Z,2026-01-29T09:20:01.392Z
2026-01-29T09:21:16Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a80a241,,,,22093,98,490906,129049,129147,642146,21,64,2026-01-29T09:20:12.483Z,2026-01-29T09:21:16.577Z
2026-01-29T09:29:08Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a88e8c6,,,,2605,663,7821790,392086,392749,8217144,105,662,2026-01-29T09:18:06.641Z,2026-01-29T09:29:08.038Z
2026-01-29T09:36:27Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a7fb5d0,,,,4594,135,1499836,130932,131067,1635497,32,430,2026-01-29T09:29:17.908Z,2026-01-29T09:36:27.337Z
2026-01-29T09:37:40Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,abc5e2c,,,,9012,67,574303,54721,54788,638103,18,63,2026-01-29T09:36:37.916Z,2026-01-29T09:37:40.858Z
2026-01-29T09:39:13Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a21248a,,,,367,100,760311,68943,69043,829721,27,80,2026-01-29T09:37:52.259Z,2026-01-29T09:39:12.984Z
2026-01-29T09:40:12Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a3db381,,,,5173,93,311174,61925,62018,378365,15,49,2026-01-29T09:39:23.001Z,2026-01-29T09:40:12.036Z
2026-01-29T09:44:07Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a21248a,,,,10034,300,2628149,166043,166343,2804526,62,375,2026-01-29T09:37:52.259Z,2026-01-29T09:44:07.505Z
2026-01-29T09:47:37Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a56e322,,,,28,64,758546,142243,142307,900881,22,199,2026-01-29T09:44:18.053Z,2026-01-29T09:47:37.764Z
2026-01-29T09:48:43Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a21248a,,,,10054,398,3515794,257183,257581,3783429,78,651,2026-01-29T09:37:52.259Z,2026-01-29T09:48:43.785Z
2026-01-29T09:54:25Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,adbbf1f,,,,26,68,398040,19580,19648,417714,20,336,2026-01-29T09:48:49.495Z,2026-01-29T09:54:25.830Z
2026-01-29T09:55:41Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a6b8720,,,,18214,146,494417,71684,71830,584461,16,66,2026-01-29T09:54:35.663Z,2026-01-29T09:55:41.646Z
2026-01-29T09:56:58Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,aa131a8,,,,9035,69,537776,77556,77625,624436,22,66,2026-01-29T09:55:52.768Z,2026-01-29T09:56:58.857Z
2026-01-29T09:57:53Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,ad5321d,,,,9915,69,282791,73376,73445,366151,13,45,2026-01-29T09:57:08.490Z,2026-01-29T09:57:53.506Z
2026-01-29T10:03:38Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,aa131a8,,,,9178,369,3586407,190321,190690,3786275,74,466,2026-01-29T09:55:52.768Z,2026-01-29T10:03:38.026Z
2026-01-29T10:05:21Z,81130d5b-c9ba-4d90-ba20-9ca60e722307,a9531a8,,,,94,130,823405,79886,80016,903515,23,93,2026-01-29T10:03:48.371Z,2026-01-29T10:05:21.831Z
2026-01-31T07:34:43Z,566f12fe-0d9f-43a0-b017-2e803a9bb0cc,a1ef4d6,,,,29,134,893546,223351,223485,1117060,21,71,2026-01-31T07:33:32.076Z,2026-01-31T07:34:43.432Z
2026-01-31T08:26:36Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,a4fa1d5,,,,31,92,822417,207737,207829,1030277,23,115,2026-01-31T08:24:41.462Z,2026-01-31T08:26:36.345Z
2026-01-31T18:04:31Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,ad0e289,,,,16,11,93692,138225,138236,231944,8,33,2026-01-31T18:03:58.243Z,2026-01-31T18:04:31.498Z
2026-01-31T18:32:07Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,aa872b8,,,,18,20,160335,84975,84995,245348,8,33,2026-01-31T18:31:34.974Z,2026-01-31T18:32:07.486Z
2026-01-31T18:39:35Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,a9301d7,,,,11855,190,987587,129284,129474,1128916,27,126,2026-01-31T18:37:29.117Z,2026-01-31T18:39:35.359Z
2026-01-31T18:41:12Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,a8326d5,,,,18,8,153615,71361,71369,225002,8,32,2026-01-31T18:40:40.709Z,2026-01-31T18:41:12.681Z
2026-01-31T18:52:23Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,af47c21,,,,28,24,518506,217290,217314,735848,18,62,2026-01-31T18:51:21.441Z,2026-01-31T18:52:23.533Z
2026-01-31T23:43:22Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,abe48fe,,,,168,109,1301715,177810,177919,1479802,40,62,2026-01-31T23:42:20.900Z,2026-01-31T23:43:22.457Z
2026-01-31T23:43:29Z,e6f812f5-87f0-46b0-a4f8-ea144e52d457,ae23975,,,,4267,56,1292208,218452,218508,1514983,35,66,2026-01-31T23:42:23.375Z,2026-01-31T23:43:29.444Z
2026-01-31T23:57:17Z,d4f2c7ce-95eb-4c04-bdaa-afd9c4045afb,acb88ed,,,,6457,108,1114211,230785,230893,1351561,30,43,2026-01-31T23:56:34.509Z,2026-01-31T23:57:17.887Z
2026-02-01T00:32:35Z,d4f2c7ce-95eb-4c04-bdaa-afd9c4045afb,a3b0da5,,,,141,192,2971458,128720,128912,3100511,60,93,2026-02-01T00:31:02.560Z,2026-02-01T00:32:35.546Z
2026-02-01T00:44:14Z,d4f2c7ce-95eb-4c04-bdaa-afd9c4045afb,adb0d92,,,,2461,95,1858123,180899,180994,2041578,42,50,2026-02-01T00:43:24.305Z,2026-02-01T00:44:14.119Z
2026-02-01T01:39:57Z,a89b7c0a-de57-414d-9f89-031e645d3065,afcff94,,,,169,44,887008,184662,184706,1071883,27,44,2026-02-01T01:39:13.093Z,2026-02-01T01:39:57.288Z
2026-02-01T01:41:46Z,a89b7c0a-de57-414d-9f89-031e645d3065,a3b548d,,,,31,81,926688,175720,175801,1102520,25,95,2026-02-01T01:40:10.819Z,2026-02-01T01:41:45.980Z
2026-02-01T02:01:52Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,acad42a,,,,55,133,2839545,447759,447892,3287492,49,226,2026-02-01T01:58:05.038Z,2026-02-01T02:01:51.926Z
2026-02-01T06:45:25Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a4a28d6,,,,33521,183,745188,149051,149234,927943,25,45,2026-02-01T06:44:39.647Z,2026-02-01T06:45:24.989Z
2026-02-01T09:18:41Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a383e06,,,,64,404,2621644,97561,97965,2719673,58,309,2026-02-01T09:13:32.991Z,2026-02-01T09:18:41.673Z
2026-02-01T09:25:56Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a5b01a5,,,,57,212,2199447,132603,132815,2332319,49,422,2026-02-01T09:18:54.458Z,2026-02-01T09:25:56.405Z
2026-02-01T19:51:00Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a5575c7,,,,1585,364,2667350,223096,223460,2892395,59,217,2026-02-01T19:47:23.485Z,2026-02-01T19:51:00.718Z
2026-02-01T19:54:35Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a37f054,,,,9,9,120055,23698,23707,143771,5,24,2026-02-01T19:54:11.014Z,2026-02-01T19:54:35.891Z
2026-02-01T19:56:53Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a61ff74,,,,869,299,2109002,107415,107714,2217585,49,166,2026-02-01T19:54:07.138Z,2026-02-01T19:56:53.375Z
2026-02-01T20:04:12Z,ee7d0dfb-9463-4c23-9996-279c38b6007c,a37f054,,,,29,53,758521,29463,29516,788066,21,601,2026-02-01T19:54:11.014Z,2026-02-01T20:04:12.142Z
2026-02-02T04:22:10Z,8aa4d262-7ff6-439f-a5b0-f2918d25d949,a878f3b,,,,47,102,2040421,205816,205918,2246386,41,221,2026-02-02T04:18:29.235Z,2026-02-02T04:22:10.279Z
2026-02-02T04:23:45Z,8aa4d262-7ff6-439f-a5b0-f2918d25d949,a5dafa8,,,,353,46,358604,22501,22547,381504,15,38,2026-02-02T04:23:07.224Z,2026-02-02T04:23:45.027Z
2026-02-03T05:33:52Z,43185e37-b63e-443e-85dc-a35807b9281d,a634f4f,,,,26,136,952536,238953,239089,1191651,20,91,2026-02-03T05:32:21.085Z,2026-02-03T05:33:52.518Z
2026-02-06T09:17:58Z,4fc9d44f-6034-4442-9356-69fc47a0a0f8,a3f6d93,,,,66,454,2929205,229197,229651,3158922,61,179,2026-02-06T09:14:59.775Z,2026-02-06T09:17:58.060Z
2026-02-06T09:19:28Z,4fc9d44f-6034-4442-9356-69fc47a0a0f8,a9f6673,,,,21,95,429334,78197,78292,507647,17,72,2026-02-06T09:18:09.209Z,2026-02-06T09:19:21.079Z
2026-02-06T09:25:36Z,4fc9d44f-6034-4442-9356-69fc47a0a0f8,a3f8925,,,,33,154,1201095,204939,205093,1406221,29,353,2026-02-06T09:19:43.986Z,2026-02-06T09:25:36.073Z
2026-02-06T17:57:52Z,4fc9d44f-6034-4442-9356-69fc47a0a0f8,acda376,,,,7983,104,1366109,230953,231057,1605149,38,593,2026-02-06T17:47:06.298Z,2026-02-06T17:56:59.454Z
2026-02-06T22:19:01Z,b305e350-a3c7-4e54-a861-e4495f51de80,aa9dd41,,,,128,38,729008,110139,110177,839313,23,107,2026-02-06T22:17:13.110Z,2026-02-06T22:19:00.988Z
2026-02-06T22:43:45Z,b305e350-a3c7-4e54-a861-e4495f51de80,afe96fb,,,,56,435,1834523,160677,161112,1995691,50,196,2026-02-06T22:40:12.550Z,2026-02-06T22:43:28.815Z
2026-02-06T22:59:04Z,b305e350-a3c7-4e54-a861-e4495f51de80,a190728,,,,38,77,715104,126464,126541,841683,28,49,2026-02-06T22:57:59.832Z,2026-02-06T22:58:48.755Z
2026-02-06T23:02:16Z,b305e350-a3c7-4e54-a861-e4495f51de80,ada4067,,,,410,949,8745320,275514,276463,9022193,134,370,2026-02-06T22:55:38.422Z,2026-02-06T23:01:48.898Z
2026-02-08T10:04:15Z,8ec6be93-cefa-44c9-8160-b45047733a80,a61a525,,,,101,811,6396610,133938,134749,6531460,99,365,2026-02-08T09:58:10.201Z,2026-02-08T10:04:15.400Z
2026-02-08T17:26:43Z,8ec6be93-cefa-44c9-8160-b45047733a80,a70d97f,,,,858,37,542150,163338,163375,706383,25,27,2026-02-08T17:26:16.376Z,2026-02-08T17:26:43.695Z
2026-02-09T19:29:26Z,9a49eebe-55b6-493c-bfb3-883a9de3ec15,a741810,,,,9622,203,1552918,173778,173981,1736521,42,73,2026-02-09T19:28:13.193Z,2026-02-09T19:29:26.577Z
2026-02-09T22:31:32Z,e96480c9-4278-47c7-93dc-f6fb4f0604fb,abc9759,,,,3567,320,3491294,163230,163550,3658411,65,87,2026-02-09T22:29:40.153Z,2026-02-09T22:31:07.409Z
2026-02-09T22:41:17Z,e96480c9-4278-47c7-93dc-f6fb4f0604fb,af27cc7,,,,107,114,2234405,225793,225907,2460419,43,81,2026-02-09T22:39:56.356Z,2026-02-09T22:41:17.406Z
2026-02-10T00:13:55Z,9a49eebe-55b6-493c-bfb3-883a9de3ec15,a307f80,,,,31961,269,5660643,940989,941258,6633862,86,111,2026-02-10T00:11:10.181Z,2026-02-10T00:13:01.092Z
2026-02-10T02:01:48Z,336f3478-ee38-4bae-ad45-5df67d9b51e9,a39f0b8,,,,74,638,3105499,130212,130850,3236423,62,58,2026-02-10T02:00:04.470Z,2026-02-10T02:01:02.771Z
2026-02-10T05:09:56Z,438cd95b-880c-4034-9921-f0679e0d0b50,a6b24b6,,,,36,88,1088632,129060,129148,1217816,25,40,2026-02-10T05:08:32.278Z,2026-02-10T05:09:12.952Z
2026-02-10T07:38:36Z,3e8eb9f2-859e-451b-832f-d585d518d51f,a2b8587,,,,34,248,890086,79968,80216,970336,28,61,2026-02-10T07:36:47.395Z,2026-02-10T07:37:48.328Z
2026-02-10T07:59:49Z,3e8eb9f2-859e-451b-832f-d585d518d51f,a5086af,,,,630,74,2380693,467201,467275,2848598,43,36,2026-02-10T07:58:48.987Z,2026-02-10T07:59:24.618Z
2026-02-10T08:49:47Z,3e8eb9f2-859e-451b-832f-d585d518d51f,ab5c2b0,,,,55,110,2373003,309834,309944,2683002,45,69,2026-02-10T08:47:15.651Z,2026-02-10T08:48:24.414Z
2026-02-10T09:26:05Z,3e8eb9f2-859e-451b-832f-d585d518d51f,a8701e8,,,,2266,295,2207192,266525,266820,2476278,49,328,2026-02-10T09:20:18.826Z,2026-02-10T09:25:46.569Z
2026-02-10T09:34:40Z,043200a6-f13e-4d71-80ac-6615ca9d64e2,a98845a,,,,83,698,5180145,415897,416595,5596823,75,122,2026-02-10T09:30:26.907Z,2026-02-10T09:32:28.016Z
2026-02-10T09:37:32Z,043200a6-f13e-4d71-80ac-6615ca9d64e2,a9ac4a2,,,,124,412,558242,103028,103440,661806,20,33,2026-02-10T09:36:26.727Z,2026-02-10T09:36:59.895Z
2026-02-10T09:37:53Z,043200a6-f13e-4d71-80ac-6615ca9d64e2,a6bcd04,,,,500,220,919278,167957,168177,1087955,32,50,2026-02-10T09:36:33.299Z,2026-02-10T09:37:23.002Z
2026-02-10T09:38:09Z,043200a6-f13e-4d71-80ac-6615ca9d64e2,a1aca86,,,,46,47,222635,119784,119831,342512,11,16,2026-02-10T09:36:38.127Z,2026-02-10T09:36:54.403Z
2026-02-10T09:42:33Z,043200a6-f13e-4d71-80ac-6615ca9d64e2,a3f1fe7,,,,2390,309,2729163,234382,234691,2966244,58,89,2026-02-10T09:39:06.830Z,2026-02-10T09:40:35.238Z
2026-02-10T09:43:18Z,3e8eb9f2-859e-451b-832f-d585d518d51f,ac508b0,,,,830,90,1322808,153326,153416,1477054,42,66,2026-02-10T09:40:54.732Z,2026-02-10T09:42:00.422Z
2026-02-10T09:54:56Z,3e8eb9f2-859e-451b-832f-d585d518d51f,a0d25c8,,,,103,451,5318046,242713,243164,5561313,91,887,2026-02-10T09:39:51.078Z,2026-02-10T09:54:38.629Z
2026-02-10T10:04:39Z,3e8eb9f2-859e-451b-832f-d585d518d51f,a9687f8,,,,76,367,2909224,223836,224203,3133503,66,162,2026-02-10T10:01:39.007Z,2026-02-10T10:04:21.821Z
2026-02-10T10:07:19Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,ad91a5d,,,,48,192,1631700,111271,111463,1743211,44,186,2026-02-10T10:04:02.994Z,2026-02-10T10:07:08.086Z
2026-02-10T10:09:04Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a9a7b44,,,,61,250,2112896,113554,113804,2226761,58,268,2026-02-10T10:04:22.851Z,2026-02-10T10:08:50.173Z
2026-02-10T10:10:04Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a6763d8,,,,90,274,4384597,178537,178811,4563498,86,349,2026-02-10T10:04:15.182Z,2026-02-10T10:10:04.164Z
2026-02-10T10:13:41Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a42c76d,,,,6159,49,474664,154350,154399,635222,17,204,2026-02-10T10:10:17.476Z,2026-02-10T10:13:41.872Z
2026-02-10T10:14:34Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,ac7ade0,,,,38,60,956793,186997,187057,1143888,28,244,2026-02-10T10:10:23.241Z,2026-02-10T10:14:27.078Z
2026-02-10T10:16:12Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,ad080f3,,,,47,98,1455718,261846,261944,1717709,37,333,2026-02-10T10:10:29.102Z,2026-02-10T10:16:02.651Z
2026-02-10T10:23:52Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a121e0b,,,,88,760,4759960,239825,240585,5000633,80,392,2026-02-10T10:16:55.353Z,2026-02-10T10:23:27.934Z
2026-02-10T10:26:15Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a628a6e,,,,155,673,10460990,242988,243661,10704806,147,551,2026-02-10T10:16:46.224Z,2026-02-10T10:25:57.815Z
2026-02-10T10:29:51Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a70a0a8,,,,181,297,1761317,247422,247719,2009217,41,199,2026-02-10T10:26:32.719Z,2026-02-10T10:29:51.430Z
2026-02-10T10:32:20Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a7fad8c,,,,55,233,2467120,287074,287307,2754482,47,340,2026-02-10T10:26:28.477Z,2026-02-10T10:32:08.710Z
2026-02-11T01:00:51Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a6efefd,,,,148,206,645016,153105,153311,798475,24,44,2026-02-11T00:59:55.640Z,2026-02-11T01:00:39.916Z
2026-02-11T01:28:06Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a89a32d,,,,67,379,3270681,303544,303923,3574671,62,276,2026-02-11T01:22:58.721Z,2026-02-11T01:27:34.521Z
2026-02-11T01:30:33Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,aca555c,,,,32,123,735904,75271,75394,811330,26,128,2026-02-11T01:28:14.040Z,2026-02-11T01:30:22.039Z
2026-02-11T01:32:05Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a2312e1,,,,57,270,2444023,166308,166578,2610658,51,205,2026-02-11T01:28:25.089Z,2026-02-11T01:31:50.634Z
2026-02-11T01:32:53Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a6f35dd,,,,45,256,1771662,145815,146071,1917778,39,260,2026-02-11T01:28:18.875Z,2026-02-11T01:32:38.937Z
2026-02-11T01:36:17Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,aa58954,,,,23,37,348957,102636,102673,451653,15,190,2026-02-11T01:33:01.002Z,2026-02-11T01:36:11.425Z
2026-02-11T01:37:42Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a723dfc,,,,28,48,627487,164192,164240,791755,20,272,2026-02-11T01:33:03.127Z,2026-02-11T01:37:35.103Z
2026-02-11T01:39:53Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,ac3f838,,,,32,124,938663,196405,196529,1135224,24,400,2026-02-11T01:33:05.917Z,2026-02-11T01:39:45.695Z
2026-02-11T01:51:48Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a606012,,,,62,313,3194758,104961,105274,3300094,58,257,2026-02-11T01:47:16.964Z,2026-02-11T01:51:33.234Z
2026-02-11T01:57:55Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a7f5df4,,,,43,219,1354114,64724,64943,1419100,39,326,2026-02-11T01:52:23.523Z,2026-02-11T01:57:49.518Z
2026-02-11T02:23:24Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,acabb24,,,,56,212,1783727,150346,150558,1934341,50,134,2026-02-11T02:20:58.559Z,2026-02-11T02:23:12.220Z
2026-02-11T02:24:45Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,aa4cfb8,,,,47,51,2344801,311997,312048,2656896,39,189,2026-02-11T02:20:50.662Z,2026-02-11T02:23:59.892Z
2026-02-11T07:05:01Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a1475ca,,,,55559,113,2150830,479205,479318,2685707,31,127,2026-02-11T07:02:54.786Z,2026-02-11T07:05:01.538Z
2026-02-11T07:07:10Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a6882c0,,,,121,374,5732294,268133,268507,6000922,111,307,2026-02-11T07:02:03.424Z,2026-02-11T07:07:10.391Z
2026-02-11T07:18:11Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,abedb40,,,,5386,65,2083219,279772,279837,2368442,39,34,2026-02-11T07:17:15.638Z,2026-02-11T07:17:49.324Z
2026-02-11T07:18:30Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a974319,,,,425,95,1919500,166365,166460,2086385,51,46,2026-02-11T07:17:20.241Z,2026-02-11T07:18:06.988Z
2026-02-11T07:18:58Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a4c2ac4,,,,3779,244,2897016,281842,282086,3182881,56,46,2026-02-11T07:17:35.163Z,2026-02-11T07:18:21.716Z
2026-02-11T07:39:22Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,a24f4ba,,,,0,0,0,0,0,0,0,0,,
2026-02-11T16:17:46Z,01a8d8f3-1ad2-4bde-8efc-75ff0be9a6aa,aa51097,,,,163,98,2288075,344944,345042,2633280,37,53,2026-02-11T16:16:53.202Z,2026-02-11T16:17:46.512Z
2026-02-12T01:52:33Z,15a0b9c0-977a-4052-9be1-e75443468b9d,a92b12d,,,,1099,100,2485622,231946,232046,2718767,60,37,2026-02-12T01:51:17.506Z,2026-02-12T01:51:54.240Z
2026-02-12T01:52:54Z,15a0b9c0-977a-4052-9be1-e75443468b9d,ae7d8cb,,,,339,78,3158324,289240,289318,3447981,58,47,2026-02-12T01:51:10.248Z,2026-02-12T01:51:57.301Z
2026-02-12T01:53:37Z,15a0b9c0-977a-4052-9be1-e75443468b9d,a8ba91c,,,,51692,1224,3462168,285377,286601,3800461,80,86,2026-02-12T01:51:02.550Z,2026-02-12T01:52:28.043Z
